Date,Close,MarketCap,Volume,Z_score,Anomaly
2023-10-09 00:00:00+00:00,0.1160643590477473,208905513.4871064,10267694.18386443,-1.2884865655440227,No
2023-10-10 00:00:00+00:00,0.1097501707964871,197563585.3448823,26594023.688107688,-1.31694660847254,No
2023-10-11 00:00:00+00:00,0.1062696720875988,191972257.50208896,19790757.76025591,-1.3326343166506802,No
2023-10-12 00:00:00+00:00,0.1036341567104398,186548064.0339679,21800638.13213197,-1.3445134177778508,No
2023-10-13 00:00:00+00:00,0.1022683621793469,184387083.73849493,18887205.050558016,-1.3506694855793897,No
2023-10-14 00:00:00+00:00,0.1044025576256968,187943165.5545911,14210983.074542284,-1.341049991892479,No
2023-10-15 00:00:00+00:00,0.1033774464591573,186693072.95176,9511145.746000605,-1.3456704920494695,No
2023-10-16 00:00:00+00:00,0.1036159330681309,186604995.52582416,14407722.064685823,-1.3445955574958617,No
2023-10-17 00:00:00+00:00,0.1043046895600404,187790090.5485992,19106979.52425655,-1.3414911142092478,No
2023-10-18 00:00:00+00:00,0.0999366651309929,179742107.43916366,20269430.883982822,-1.3611791814344678,No
2023-10-19 00:00:00+00:00,0.1024472387332166,184455211.00446737,73274048.80984095,-1.349863232392209,No
2023-10-20 00:00:00+00:00,0.096821911396585,174844034.77224454,29880470.06738232,-1.3752183613679003,No
2023-10-21 00:00:00+00:00,0.099930566747485,180040030.46514937,22703255.433030065,-1.3612066687771829,No
2023-10-22 00:00:00+00:00,0.1027130354703026,185294521.9861388,13725493.301637648,-1.3486652024560226,No
2023-10-23 00:00:00+00:00,0.105313407225548,186535739.65250987,29883754.93608331,-1.3369445047448612,No
2023-10-24 00:00:00+00:00,0.1084701689448867,195701929.3597608,27752502.43903497,-1.3227159815408611,No
2023-10-25 00:00:00+00:00,0.1091913590266109,196259118.8100221,44873555.46506313,-1.319465349809792,No
2023-10-26 00:00:00+00:00,0.1122995322745478,202022905.85896915,52578585.259060256,-1.305455830209565,No
2023-10-27 00:00:00+00:00,0.1086329040008453,195711176.96823743,39046658.51717688,-1.321982483188538,No
2023-10-28 00:00:00+00:00,0.1065463545305516,191873980.68914503,30534107.657120872,-1.331387221396206,No
2023-10-29 00:00:00+00:00,0.1102693082000087,198484754.76001585,29678692.88303068,-1.314606692049067,No
2023-10-30 00:00:00+00:00,0.1114690659628591,200584868.0515616,24593097.84171744,-1.3091990044610815,No
2023-10-31 00:00:00+00:00,0.1133139608766172,203953361.52933863,24424269.09595882,-1.3008834797483555,No
2023-11-01 00:00:00+00:00,0.1120852278355687,201718147.1886504,39015758.34697244,-1.306421768076859,No
2023-11-02 00:00:00+00:00,0.1157996061888107,208015125.4086102,40709056.70225532,-1.289679890391327,No
2023-11-03 00:00:00+00:00,0.1109731584952889,200261744.3749732,44894851.82429361,-1.3114342162181596,No
2023-11-04 00:00:00+00:00,0.1121470732411842,201916848.88243225,28425690.50805777,-1.3061430112788817,No
2023-11-05 00:00:00+00:00,0.1162307486001269,209474205.7257873,21363085.49565177,-1.287736595220817,No
2023-11-06 00:00:00+00:00,0.119102891346629,214510000.39346087,60043624.44551151,-1.2747909397209252,No
2023-11-07 00:00:00+00:00,0.1246824552180942,224186064.94011545,18754057.559848823,-1.2496420811526665,No
2023-11-08 00:00:00+00:00,0.12174603106631,218919431.27608,19639213.161804788,-1.2628774732712706,No
2023-11-09 00:00:00+00:00,0.1281912605616525,229951226.6871219,43115111.532946,-1.2338267860218075,No
2023-11-10 00:00:00+00:00,0.1236651760670075,222655387.2925455,36468641.495210856,-1.25422727993961,No
2023-11-11 00:00:00+00:00,0.1286998402400372,231823627.9716726,36166383.042617925,-1.2315344566037687,No
2023-11-12 00:00:00+00:00,0.1325606848464646,239450446.79611704,40725786.00646169,-1.214132409204037,No
2023-11-13 00:00:00+00:00,0.1325210121250585,239519970.7494936,31439718.155649185,-1.2143112267035123,No
2023-11-14 00:00:00+00:00,0.1498340779688358,267655185.5273476,249148302.3607845,-1.136275764735807,No
2023-11-15 00:00:00+00:00,0.1513376115941425,273062390.52268386,132754079.11081237,-1.1294988632849898,No
2023-11-16 00:00:00+00:00,0.1613449531838344,290023479.6310296,108442600.15899938,-1.0843926105238173,No
2023-11-17 00:00:00+00:00,0.1510966547981805,271973978.6367249,98083054.47096492,-1.1305849317524015,No
2023-11-18 00:00:00+00:00,0.1447676479009063,260192781.72277075,52057782.06364897,-1.1591117670040043,No
2023-11-19 00:00:00+00:00,0.1417460878336203,255143887.15143025,38110572.63711006,-1.1727308936128589,No
2023-11-20 00:00:00+00:00,0.1484577517422094,267532345.8496585,33934664.13191113,-1.142479302219127,No
2023-11-21 00:00:00+00:00,0.1630537690757512,293021100.6388785,81923258.16650054,-1.0766904369892891,No
2023-11-22 00:00:00+00:00,0.1474841072162718,265611433.96302733,129846951.73872128,-1.146867825953713,No
2023-11-23 00:00:00+00:00,0.1773755272338215,318991264.166651,104055534.48874632,-1.0121377445811757,No
2023-11-24 00:00:00+00:00,0.2016956769751504,364036304.5634273,408564148.7431092,-0.9025191399207826,No
2023-11-25 00:00:00+00:00,0.2419985616545984,434215748.8869815,219713879.4400181,-0.7208612953211622,No
2023-11-26 00:00:00+00:00,0.2270123354031099,408648655.61281365,129386031.75009248,-0.7884089555241524,No
2023-11-27 00:00:00+00:00,0.2271664402256834,411051417.8154432,109482182.59495868,-0.7877143563624851,No
2023-11-28 00:00:00+00:00,0.2268413613311114,408030739.9256684,105769353.93955286,-0.7891795897268574,No
2023-11-29 00:00:00+00:00,0.2819624387614736,506903537.2310545,234192014.34502435,-0.5407314650417656,No
2023-11-30 00:00:00+00:00,0.2531193332081254,455943807.54174113,239178466.92010704,-0.6707364616581104,No
2023-12-01 00:00:00+00:00,0.2407103926281927,433820846.6798394,147553054.97732162,-0.7266674804287057,No
2023-12-02 00:00:00+00:00,0.2487584326099761,448025826.45961297,123148971.47501075,-0.6903924195249915,No
2023-12-03 00:00:00+00:00,0.2722863706942542,490429930.3649298,129209344.8063792,-0.5843445632919418,No
2023-12-04 00:00:00+00:00,0.26753877544295,482671575.2370109,119832312.90370695,-0.6057434762293848,No
2023-12-05 00:00:00+00:00,0.2727539942089266,490868849.781385,218487360.23557016,-0.5822368362536635,No
2023-12-06 00:00:00+00:00,0.3066625822920979,666489963.4119909,155264249.51027587,-0.4294001082229681,No
2023-12-07 00:00:00+00:00,0.2744623562697831,597203185.8831654,106766873.51608849,-0.5745367082792208,No
2023-12-08 00:00:00+00:00,0.2822699561810403,612730929.4400544,104684164.47389908,-0.5393453867979964,No
2023-12-09 00:00:00+00:00,0.2812388872133848,611355049.2377386,77456679.16154931,-0.5439927406484111,No
2023-12-10 00:00:00+00:00,0.2684511038796087,583946738.6666772,78003137.44601229,-0.601631323496683,No
2023-12-11 00:00:00+00:00,0.2637350371633941,573257020.7904415,76658783.83717747,-0.6228881273574852,No
2023-12-12 00:00:00+00:00,0.2388558347052274,519447222.518869,85902069.56065403,-0.7350265593792706,No
2023-12-13 00:00:00+00:00,0.2415558405650346,525793015.16604376,75952388.37606364,-0.7228567792555904,No
2023-12-14 00:00:00+00:00,0.2517434505397574,547323122.4272331,62978649.5915338,-0.6769379998841115,No
2023-12-15 00:00:00+00:00,0.2569918868871592,558122491.7366134,71385984.14740287,-0.6532816377658559,No
2023-12-16 00:00:00+00:00,0.2315322161345789,533873663.5457376,43787638.94601557,-0.7680364239285489,No
2023-12-17 00:00:00+00:00,0.2380659645201571,542847667.0967948,45066799.16308466,-0.7385867540520491,No
2023-12-18 00:00:00+00:00,0.2327961427748956,535147944.8543904,34473472.96278742,-0.7623395069202967,No
2023-12-19 00:00:00+00:00,0.2936672694765244,673723845.0413747,190100488.89168543,-0.4879740920643462,No
2023-12-20 00:00:00+00:00,0.3575962363000616,821416039.8458874,434764945.8706402,-0.1998260249219853,No
2023-12-21 00:00:00+00:00,0.3843305989341777,883929658.0370771,334231716.9938182,-0.0793257994050093,No
2023-12-22 00:00:00+00:00,0.3770800914315102,867372219.4481839,237754621.07076493,-0.1120061292539443,No
2023-12-23 00:00:00+00:00,0.3539750344180895,813959938.2613925,194271511.73484075,-0.2161479267900815,No
2023-12-24 00:00:00+00:00,0.3717326095182626,852926238.0640651,157890810.8809053,-0.136108921054636,No
2023-12-25 00:00:00+00:00,0.3648427532801637,839482747.0079606,160906257.64679363,-0.1671636816200139,No
2023-12-26 00:00:00+00:00,0.397053467746611,914232618.6637734,225195876.3234827,-0.0219798068297201,No
2023-12-27 00:00:00+00:00,0.5012062482898533,1153327479.8448472,500538236.1623484,0.4474697070952916,No
2023-12-28 00:00:00+00:00,0.4399198163403806,1010769413.3068856,318365473.35367554,0.1712323801721459,No
2023-12-29 00:00:00+00:00,0.4535024949550634,1045814150.1879624,284366066.4947722,0.2324538073890136,No
2023-12-30 00:00:00+00:00,0.5491655094178298,1261543421.3717191,491067100.4019083,0.663637261214346,No
2023-12-31 00:00:00+00:00,0.5965084737892261,1372603477.378437,378025913.4432067,0.8770269709849237,No
2024-01-01 00:00:00+00:00,0.562563953961225,1295239004.1872995,276289486.7720242,0.7240282872190398,No
2024-01-02 00:00:00+00:00,0.7152101723167744,1642807131.8044577,521264794.0692105,1.4120530584804476,No
2024-01-03 00:00:00+00:00,0.7123504510189705,1625534618.766835,561540828.3709327,1.3991633903773704,No
2024-01-04 00:00:00+00:00,0.7820334481769446,1772042592.8371906,1473300333.9415915,1.713246691601069,No
2024-01-05 00:00:00+00:00,0.773225694528142,1780662276.888021,589888470.3894238,1.6735473609866072,No
2024-01-06 00:00:00+00:00,0.7165008534596107,1646418739.499447,427061400.7806346,1.4178705664910485,No
2024-01-07 00:00:00+00:00,0.6543882021088396,1508065768.7622948,538566358.3614589,1.1379092074843435,No
2024-01-08 00:00:00+00:00,0.6852097460738437,1547558650.706216,654437053.9943036,1.2768316515834923,No
2024-01-09 00:00:00+00:00,0.7454006344072813,1708315745.002145,471635935.1977413,1.5481310170297695,No
2024-01-10 00:00:00+00:00,0.6724049136370763,1541988143.337545,342117361.2063441,1.2191162230372916,No
2024-01-11 00:00:00+00:00,0.7391989256644101,1700293547.1091003,392132326.6490253,1.5201779548104022,No
2024-01-12 00:00:00+00:00,0.7428817344782768,1707820503.1699011,403347258.53640187,1.5367775386000124,No
2024-01-13 00:00:00+00:00,0.6790158235065384,1558831929.4006472,289797709.5223021,1.248913684119308,No
2024-01-14 00:00:00+00:00,0.7231339168837989,1657922687.4667878,220447355.49602696,1.447767880648937,No
2024-01-15 00:00:00+00:00,0.6918241600726336,1598257480.7693624,202589320.89630768,1.3066449068843584,No
2024-01-16 00:00:00+00:00,0.799614989176606,1937310716.6496933,330929088.3859264,1.7924922559853718,No
2024-01-17 00:00:00+00:00,0.7741866645895559,1876892862.3388224,455167665.6654933,1.677878756902052,No
2024-01-18 00:00:00+00:00,0.8290771943386352,2011387878.3422103,345574050.1089544,1.925287730290844,No
2024-01-19 00:00:00+00:00,0.7347232546836684,1782279368.3273952,342772393.5457421,1.500004690539986,No
2024-01-20 00:00:00+00:00,0.6991834335345527,1696173667.2464645,295854072.1002459,1.3398154793022958,No
2024-01-21 00:00:00+00:00,0.6749125591045507,1639099885.608819,156734642.50050387,1.2304189740503897,No
2024-01-22 00:00:00+00:00,0.6554967023481728,1592059299.0398505,120513807.11552352,1.1429055685591654,No
2024-01-23 00:00:00+00:00,0.5957179058483174,1438928950.5792255,227476120.880607,0.8734636313059584,No
2024-01-24 00:00:00+00:00,0.6442307902374699,1545076487.556011,308418075.7617722,1.092126540513,No
2024-01-25 00:00:00+00:00,0.6532822381367971,1587574005.4219892,244033692.290163,1.1329242781681417,No
2024-01-26 00:00:00+00:00,0.6042285053371586,1465333420.3185203,166417788.84052542,0.9118235941644456,No
2024-01-27 00:00:00+00:00,0.6694187883920504,1623958349.1268277,199955922.0942414,1.2056568123764824,No
2024-01-28 00:00:00+00:00,0.6428602315085651,1558342439.1649,142058786.1448405,1.0859489989655335,No
2024-01-29 00:00:00+00:00,0.6500572892472206,1577120388.607692,156920376.18027443,1.1183884138278122,No
2024-01-30 00:00:00+00:00,0.686056976308509,1665091594.3558643,195606694.81583792,1.280650386136442,No
2024-01-31 00:00:00+00:00,0.6957596949151388,1679466680.8696518,329741583.9721997,1.3243836067943615,No
2024-02-01 00:00:00+00:00,0.6515109228259071,1580670735.3480692,278110180.439529,1.1249403999906404,No
2024-02-02 00:00:00+00:00,0.6408592732918369,1553041064.143078,198778343.70136416,1.0769300476007422,No
2024-02-03 00:00:00+00:00,0.6343137887587785,1538385207.9179456,146879683.0111142,1.0474274791967024,No
2024-02-04 00:00:00+00:00,0.6108527644265659,1480326452.540593,109990414.21445271,0.9416812244016384,No
2024-02-05 00:00:00+00:00,0.5954480873169143,1443341829.461211,89499137.54139727,0.8722474738711357,No
2024-02-06 00:00:00+00:00,0.6094863148033738,1475723983.502444,147452386.2047532,0.935522203892875,No
2024-02-07 00:00:00+00:00,0.6003132065482665,1455098138.1064994,107660885.78197125,0.8941761045465043,No
2024-02-08 00:00:00+00:00,0.6238448065601244,1515228625.12412,133082777.46315022,1.0002404662450195,No
2024-02-09 00:00:00+00:00,0.6390906593442961,1550996286.8614924,173174648.416523,1.0689583453219986,No
2024-02-10 00:00:00+00:00,0.7049918557414857,1710973318.5451186,210789518.10929865,1.365995874751113,No
2024-02-11 00:00:00+00:00,0.6848006165926426,1661161033.4638076,124242705.18741156,1.2749875756492692,No
2024-02-12 00:00:00+00:00,0.6769141110879628,1639934788.4922807,122387207.49852563,1.2394406017093684,No
2024-02-13 00:00:00+00:00,0.7586234962863333,1843521871.8725047,236273825.91643324,1.607730636448872,No
2024-02-14 00:00:00+00:00,0.7580231394330815,1836971547.5271392,235697510.61067784,1.605024638284727,No
2024-02-15 00:00:00+00:00,0.8798587068166716,2134328424.096641,383036288.8588226,2.154176063610888,Yes
2024-02-16 00:00:00+00:00,0.932316308382713,2378511838.2345734,507309452.08575547,2.3906190604123587,Yes
2024-02-17 00:00:00+00:00,0.9335077028722836,2421861311.8017817,373730237.7322679,2.3959890520832925,Yes
2024-02-18 00:00:00+00:00,0.9079258607775652,2317310224.0562053,217750754.35846195,2.280683601052287,Yes
2024-02-19 00:00:00+00:00,0.9638060573219136,2458895614.8260984,320497670.45665514,2.5325533156096145,Yes
2024-02-20 00:00:00+00:00,0.9226719597604188,2349376885.020318,218841764.2040635,2.347148931729816,Yes
2024-02-21 00:00:00+00:00,0.9347505478851786,2381493514.2753844,292288372.7975304,2.4015909475309662,Yes
2024-02-22 00:00:00+00:00,0.8756583874988592,2232898212.983699,245410301.09561148,2.135243896348602,Yes
2024-02-23 00:00:00+00:00,0.8375092247711331,2135908431.845454,213098137.16203907,1.9632935575696804,No
2024-02-24 00:00:00+00:00,0.7890918605387665,2017017069.1234329,184202788.49168843,1.745061187911744,No
2024-02-25 00:00:00+00:00,0.858666477591767,2187366504.74488,186821302.3955627,2.058655985733674,Yes
2024-02-26 00:00:00+00:00,0.8263409192502796,2107511072.3350463,126763805.3293265,1.9129544732861463,No
2024-02-27 00:00:00+00:00,0.8903974068221002,2271720905.186703,252779273.707642,2.201677316761743,Yes
2024-02-28 00:00:00+00:00,0.8901294379761069,2268929701.854288,289917244.89116424,2.200469496443913,Yes
2024-02-29 00:00:00+00:00,0.8689760404447792,2216904974.3819675,360917680.17391217,2.1051244452878244,Yes
2024-03-01 00:00:00+00:00,0.8362353732608943,2136979351.526085,356076101.0547087,1.9575519060345488,No
2024-03-02 00:00:00+00:00,0.8591396384388075,2191730763.921532,222753972.93518463,2.060788671279782,Yes
2024-03-03 00:00:00+00:00,0.8484572191348076,2164033850.776788,178263681.9698452,2.0126396298077323,Yes
2024-03-04 00:00:00+00:00,0.8196873801190033,2088366597.864631,230899259.6381215,1.882964868642208,No
2024-03-05 00:00:00+00:00,0.7921156635227007,2021131434.892204,335242342.4681359,1.7586904240551184,No
2024-03-06 00:00:00+00:00,0.7267044670022412,1855285314.5374608,418767102.1067807,1.4638614790032478,No
2024-03-07 00:00:00+00:00,0.7871486476765128,2020993295.466573,255280279.861462,1.7363025131180445,No
2024-03-08 00:00:00+00:00,0.9496514390872332,2385729509.357336,659747705.5761824,2.46875397568411,Yes
2024-03-09 00:00:00+00:00,0.9302143260242228,2371815093.117556,408833506.5388872,2.381144761297872,Yes
2024-03-10 00:00:00+00:00,0.9029432858648048,2303503321.8333,260294597.4649428,2.2582255604825563,Yes
2024-03-11 00:00:00+00:00,0.8681623260699952,2213451520.204807,175282638.7229512,2.101456777312724,Yes
2024-03-12 00:00:00+00:00,0.8977402247199429,2293937342.7340484,230683752.56563425,2.234773718749312,Yes
2024-03-13 00:00:00+00:00,0.9025836291815874,2304790408.8750443,274141203.1846632,2.2566044740916253,Yes
2024-03-14 00:00:00+00:00,0.898830996706538,2294049128.437152,207260466.3426208,2.2396901729835554,Yes
2024-03-15 00:00:00+00:00,0.8676416358731536,2214075933.860264,229033360.14244032,2.09910986195878,Yes
2024-03-16 00:00:00+00:00,1.0406920517393,2789670915.768557,794820284.9864055,2.879102802993656,Yes
2024-03-17 00:00:00+00:00,0.8985503342184502,2405918156.646304,643701799.9145023,2.238425138407209,Yes
2024-03-18 00:00:00+00:00,0.9016505313705028,2400505281.649276,173611606.40693396,2.252398707221328,Yes
2024-03-19 00:00:00+00:00,0.8336690594969275,2228401684.4190764,215218835.19803432,1.94598471845886,No
2024-03-20 00:00:00+00:00,0.8133788491877865,2185255951.971653,281482956.7560241,1.854530325043912,No
2024-03-21 00:00:00+00:00,0.867722756337584,2323043654.36632,201104080.25791568,2.099475497541408,Yes
2024-03-22 00:00:00+00:00,0.8238503922280346,2208365971.562514,155234835.30923048,1.9017288805183696,No
2024-03-23 00:00:00+00:00,0.7911774235952882,2114698369.8984847,119255013.36683132,1.7544614800406475,No
2024-03-24 00:00:00+00:00,0.8051281132638287,2155865606.2048845,100884802.43896134,1.8173416494384869,No
2024-03-25 00:00:00+00:00,0.8172255844902024,2189077316.331381,75552226.87252237,1.8718687773492493,No
2024-03-26 00:00:00+00:00,0.8374331526961742,2237533227.531,112904942.853022,1.9629506766746487,No
2024-03-27 00:00:00+00:00,0.8414337043241166,2245733880.12976,127018742.3394668,1.9809824277942427,No
2024-03-28 00:00:00+00:00,0.8946434055975361,2385317794.88451,274170479.4910078,2.220815375782904,Yes
2024-03-29 00:00:00+00:00,0.8656429221074915,2316664249.330598,161599358.0602944,2.090101027044616,Yes
2024-03-30 00:00:00+00:00,0.8325780278445898,2228857567.826367,112639422.35854007,1.9410670938290109,No
2024-03-31 00:00:00+00:00,0.8178289850140994,2184313169.57436,75734637.74724199,1.874588494299369,No
2024-04-01 00:00:00+00:00,0.822145004819924,2194844324.3902764,66815326.07102357,1.894042160244407,No
2024-04-02 00:00:00+00:00,0.7799839988756421,2087136476.2417448,126656842.21999408,1.7040091755857285,No
2024-04-03 00:00:00+00:00,0.7057729619790318,1892030922.492124,123528622.1233399,1.3695165675413317,No
2024-04-04 00:00:00+00:00,0.7055944885055245,1888548865.099884,80345088.06772082,1.368712131164794,No
2024-04-05 00:00:00+00:00,0.7199328457370554,1924462587.794784,85902750.71295623,1.4333396408454473,No
2024-04-06 00:00:00+00:00,0.6954484623224179,1860350139.9341104,81994284.24323349,1.3229807830904876,No
2024-04-07 00:00:00+00:00,0.7145848580670926,1913781726.284037,58937587.71572769,1.4092345694393256,No
2024-04-08 00:00:00+00:00,0.7332335838309539,1958969730.8817675,37865247.47677519,1.4932902729885054,No
2024-04-09 00:00:00+00:00,0.7415396719406535,1984938080.2659647,68863544.28791821,1.5307284383968485,No
2024-04-10 00:00:00+00:00,0.6846791314998232,1831530494.243924,116262751.37627272,1.2744400039236203,No
2024-04-11 00:00:00+00:00,0.6715376771830021,1795927539.6405463,85100265.8551052,1.2152073141277098,No
2024-04-12 00:00:00+00:00,0.6628599377725154,1773172104.417023,56336994.74825824,1.1760939987944763,No
2024-04-13 00:00:00+00:00,0.5780160933926112,1543631548.3917654,144506876.71482956,0.7936759654406884,No
2024-04-14 00:00:00+00:00,0.4947816319687371,1327404310.0981052,169866541.583129,0.4185119299397361,No
2024-04-15 00:00:00+00:00,0.5467782181065234,1464020591.8940504,141350777.40422162,0.6528769844378185,No
2024-04-16 00:00:00+00:00,0.4959067020502294,1383210243.2520046,119535661.7589206,0.4235829765323795,No
2024-04-17 00:00:00+00:00,0.4872922120663778,1365039550.8636138,86301282.22342108,0.3847547463637956,No
2024-04-18 00:00:00+00:00,0.5017142283342302,1406268568.5483923,106293369.05817744,0.4497593337732596,No
2024-04-19 00:00:00+00:00,0.5208671117374545,1459273541.4180896,96901933.82019062,0.5360874352124051,No
2024-04-20 00:00:00+00:00,0.5592890654988842,1566983025.6883602,110120952.00567536,0.7092673294338924,No
2024-04-21 00:00:00+00:00,0.6027010959467523,1687341088.46798,70077645.70722301,0.904939077091058,No
2024-04-22 00:00:00+00:00,0.5880238585358173,1646637158.2826931,61084463.04609109,0.8387841272914727,No
2024-04-23 00:00:00+00:00,0.6449290770361945,1805323682.240407,140367260.89188334,1.0952739399058125,No
2024-04-24 00:00:00+00:00,0.6395575568252666,1787905971.8068433,142726756.92241016,1.0710627998968183,No
2024-04-25 00:00:00+00:00,0.5911733916671378,1653227401.9706256,125371889.29910532,0.8529800689636708,No
2024-04-26 00:00:00+00:00,0.6312607806599106,1766893009.2941794,143133244.3491922,1.033666606365971,No
2024-04-27 00:00:00+00:00,0.5843749073684981,1637019771.7291155,112402870.96131286,0.8223371506202842,No
2024-04-28 00:00:00+00:00,0.5874219139346938,1643043923.5634844,98763172.92798662,0.8360709726456407,No
2024-04-29 00:00:00+00:00,0.5935314270344395,1661140147.6349683,87067184.0049075,0.8636084799501464,No
2024-04-30 00:00:00+00:00,0.6345379476564682,1777830852.3948703,173920617.05842456,1.0484378342252818,No
